upm;nvivi;nhoga;dpto;area;año;e01aimde;e01bimde;e01cimde;e01dde;e01ede;e01fde;e02tde;e01hide;e01ide;e01jde;e01kjde;e01hde;e01kde;e01lde;v19ede;ingrevasode;ingrealmuerzode;v21gde;totpers;ingrem;ipcm;linpobto;linpobex;pobrezai;pobnopoi;fex.2022;facpob;p0pobtot;p1pobtot;p2pobtot;p0pobext;p1pobext;p2pobext;ipcmdefg;quintili;decili;quintiai;decilai
1209;19;1;0;1;2022;15005111,5826365;0;0;0;0;0;0;0;0;0;0;0;0;0;1808845,2088452;0;0;0;8;16813956,7914817;2101744,59893521;816163;338225;3;0;83,696574941;669,572599528;0; ;0;0; ;0;2101744,59893521;4;8;4;7
1209;27;1;0;1;2022;5024570,02457001;2813759,21375921;0;0;0;0;0;0;0;0;0;0;0;0;2512285,01228501;0;0;281375,921375921;5;10327166,2571662;2065433,25143325;816163;338225;3;0;83,696574941;418,482874705;0; ;0;0; ;0;2065433,25143325;4;8;4;7
1209;38;1;0;1;2022;7034398,03439802;0;0;3517199,01719901;0;0;0;0;0;0;0;0;0;0;3316216,21621621;0;0;1507371,007371;4;13742199,017199;3435549,75429975;816163;338225;3;0;83,696574941;334,786299764;0; ;0;0; ;0;3435549,75429975;5;9;5;9
1209;43;1;0;1;2022;9010631,76904175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9010631,76904175;3003543,92301392;816163;338225;3;0;83,696574941;251,089724823;0; ;0;0; ;0;3003543,92301392;5;9;5;9
1209;47;1;0;1;2022;5024570,02457001;0;0;0;0;0;0;0;0;0;0;0;0;0;944745,042413206;56459;238617;0;3;6264391,06698322;2088130,35566107;816163;338225;3;0;83,696574941;251,089724823;0; ;0;0; ;0;2088130,35566107;4;8;4;7
1209;54;1;0;1;2022;34870515,9705159;0;0;0;0;0;0;0;0;0;0;0;0;0;5024570,02457001;0;0;180884,52088452;2;39880012,2850122;19940006,1425061;816163;338225;3;0;83,696574941;167,393149882;0; ;0;0; ;0;19940006,1425061;5;10;5;10
1222;3;1;0;1;2022;8843243,24324322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8843243,24324322;2210810,81081081;816163;338225;3;0;147,383911565;589,53564626;0; ;0;0; ;0;2210810,81081081;4;8;4;8
1222;16;1;0;1;2022;3670610,58566469;0;0;0;0;200982,800982801;0;200982,800982801;0;351719,901719901;0;0;0;0;0;0;0;0;2;4424296,08935019;2212148,04467509;816163;338225;3;0;147,383911565;294,76782313;0; ;0;0; ;0;2212148,04467509;4;8;4;8
1222;18;1;0;1;2022;4200540,54054053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4200540,54054053;1050135,13513513;816163;338225;3;0;147,383911565;589,53564626;0; ;0;0; ;0;1050135,13513513;3;5;2;4
1222;23;1;0;1;2022;24218427,5184275;0;0;0;0;0;0;14571253,071253;0;0;0;0;0;0;2009828,00982801;0;0;1788746,92874692;9;40650446,3554463;4516716,26171625;816163;338225;3;0;147,383911565;1326,455204085;0; ;0;0; ;0;4516716,26171625;5;10;5;10
1222;57;1;0;1;2022;3014742,01474201;0;0;0;0;1004914,004914;0;0;0;0;0;0;0;0;10049140,04914;0;0;0;2;14068796,068796;7034398,03439802;816163;338225;3;0;147,383911565;294,76782313;0; ;0;0; ;0;7034398,03439802;5;10;5;10
1235;16;1;0;1;2022;7235380,83538082;0;0;2009828,00982801;0;0;0;0;0;0;0;0;0;0;1004914,004914;56459;238617;0;5;10545198,8501228;2109039,77002457;816163;338225;3;0;86,423153504;432,11576752;0; ;0;0; ;0;2109039,77002457;4;8;4;7
1235;29;1;0;1;2022;5024570,02457001;0;0;0;0;0;0;2210810,81081081;0;0;0;0;0;0;3517199,01719901;0;0;2009828,00982801;4;10585094,1850942;2646273,54627354;816163;338225;3;0;86,423153504;345,692614016;0; ;0;0; ;0;2646273,54627354;5;9;4;8
1235;30;1;0;1;2022;4069901,71990171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4069901,71990171;4069901,71990171;816163;338225;3;0;86,423153504;86,423153504;0; ;0;0; ;0;4069901,71990171;5;10;5;10
1235;37;1;0;1;2022;4012621,62162161;0;0;0;0;0;0;0;0;0;0;0;0;0;1507371,007371;0;0;1205896,8058968;2;5419501,22850122;2709750,61425061;816163;338225;3;0;86,423153504;172,846307008;0; ;0;0; ;0;2709750,61425061;5;9;4;8
1235;52;1;0;1;2022;8742751,84275182;0;0;0;0;0;0;0;0;0;0;0;0;0;3517199,01719901;0;0;0;3;12259950,8599508;4086650,28665028;816163;338225;3;0;86,423153504;259,269460512;0; ;0;0; ;0;4086650,28665028;5;10;5;10
1235;54;1;0;1;2022;6029484,02948402;0;0;0;0;0;0;0;0;0;0;0;0;0;7034398,03439802;0;0;0;1;13063882,063882;13063882,063882;816163;338225;3;0;86,423153504;86,423153504;0; ;0;0; ;0;13063882,063882;5;10;5;10
1235;55;1;0;1;2022;11255036,8550368;0;0;0;0;0;0;0;0;0;0;0;0;0;2009828,00982801;0;0;0;4;13264864,8648648;3316216,21621621;816163;338225;3;0;86,423153504;345,692614016;0; ;0;0; ;0;3316216,21621621;5;9;5;9
1235;58;1;0;1;2022;6029484,02948402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56459;238617;0;3;6324560,02948402;2108186,67649467;816163;338225;3;0;86,423153504;259,269460512;0; ;0;0; ;0;2108186,67649467;4;8;4;7
1247;6;1;0;1;2022;0;0;0;4900159,74440894;0;0;0;1715055,91054313;0;0;0;0;0;0;784025,559105431;0;0;0;1;7399241,2140575;7399241,2140575;816163;338225;3;0;110,487711986;110,487711986;0; ;0;0; ;0;7399241,2140575;5;10;5;10
1247;8;1;0;1;2022;5126696,73878459;0;0;0;0;0;0;0;0;0;0;0;0;0;1555180,66602738;0;0;0;5;6681877,40481197;1336375,4809624;816163;338225;3;0;110,487711986;552,43855993;0; ;0;0; ;0;1336375,4809624;3;6;3;5
1247;10;1;0;1;2022;2254073,48242811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2254073,48242811;563518,370607028;816163;338225;2;1;110,487711986;441,950847944;1;,309551681947076;,0958222437962639;0; ;0;563518,370607028;1;2;1;1
1247;18;1;0;1;2022;1470047,92332268;0;0;0;0;0;0;980031,948881788;0;1274041,53354633;0;0;0;0;2450079,87220447;0;0;833027,15654952;1;6104782,34824281;6104782,34824281;816163;338225;3;0;110,487711986;110,487711986;0; ;0;0; ;0;6104782,34824281;5;10;5;10
1247;38;1;0;1;2022;2254073,48242811;0;0;0;0;0;0;0;0;0;0;0;0;0;1399407,8117481;0;0;0;3;3653481,29417621;1217827,09805874;816163;338225;3;0;110,487711986;331,463135958;0; ;0;0; ;0;1217827,09805874;3;5;2;4
1247;53;1;0;1;2022;0;0;0;0;0;0;0;4410143,76996805;0;0;0;0;0;0;2940095,84664537;0;0;0;3;7350239,61661341;2450079,87220447;816163;338225;3;0;110,487711986;331,463135958;0; ;0;0; ;0;2450079,87220447;5;9;4;8
1247;62;1;0;1;2022;1274041,53354633;0;0;0;0;0;0;2450079,87220447;0;490015,974440894;0;0;0;0;2450079,87220447;0;0;0;5;6664217,25239616;1332843,45047923;816163;338225;3;0;110,487711986;552,43855993;0; ;0;0; ;0;1332843,45047923;3;6;3;5
1261;15;1;0;1;2022;12000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56459;0;0;5;12056459;2411291,8;816163;338225;3;0;74,490891053;372,454455265;0; ;0;0; ;0;2411291,8;5;9;4;8
1261;19;1;0;1;2022;7550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7550000;2516666,66666667;816163;338225;3;0;74,490891053;223,472673159;0; ;0;0; ;0;2516666,66666667;5;9;4;8
1261;22;1;0;1;2022;8050000;1000000;0;0;0;0;0;0;0;0;0;0;0;0;1600000;0;0;3800000;2;10333333,3333333;5166666,66666667;816163;338225;3;0;74,490891053;148,981782106;0; ;0;0; ;0;5166666,66666667;5;10;5;10
1261;24;1;0;1;2022;5000000;1200000;600000;0;0;0;0;4900000;1000000;0;0;0;0;0;2500000;0;0;0;3;15200000;5066666,66666667;816163;338225;3;0;74,490891053;223,472673159;0; ;0;0; ;0;5066666,66666667;5;10;5;10
1261;27;1;0;1;2022;8000000;3000000;0;0;0;0;0;0;0;0;0;0;0;0;2500000;0;0;0;3;13500000;4500000;816163;338225;3;0;74,490891053;223,472673159;0; ;0;0; ;0;4500000;5;10;5;10
1261;38;1;0;1;2022;2200000;0;0;0;0;0;0;0;0;0;0;0;0;0;1500000;112918;477234;0;3;4290152;1430050,66666667;816163;338225;3;0;74,490891053;223,472673159;0; ;0;0; ;0;1430050,66666667;3;6;3;5
1261;47;1;0;1;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500000;0;0;0;2;2500000;1250000;816163;338225;3;0;74,490891053;148,981782106;0; ;0;0; ;0;1250000;3;6;3;5
1261;49;1;0;1;2022;0;0;0;0;0;1000000;0;0;0;0;0;0;0;0;1500000;0;0;0;4;2500000;625000;816163;338225;2;1;74,490891053;297,963564212;1;,234221595441107;,0548597557709775;0; ;0;625000;1;2;1;2
1261;50;1;0;1;2022;11260000;0;0;0;0;0;0;0;0;0;0;0;550000;0;2500000;56459;238617;0;10;14605076;1460507,6;816163;338225;3;0;74,490891053;744,90891053;0; ;0;0; ;0;1460507,6;3;6;3;5
1261;58;1;0;1;2022;0;0;0;0;0;14000000;0;0;0;0;0;0;0;0;2500000;0;0;0;2;16500000;8250000;816163;338225;3;0;74,490891053;148,981782106;0; ;0;0; ;0;8250000;5;10;5;10
1261;60;1;0;1;2022;18500000;0;0;0;0;0;0;15000000;0;0;0;0;0;0;2000000;0;0;1000000;2;35416666,6666667;17708333,3333333;816163;338225;3;0;74,490891053;148,981782106;0; ;0;0; ;0;17708333,3333333;5;10;5;10
1275;6;1;0;1;2022;21299657,9303005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1299749,52685716;4;21191345,469729;5297836,36743226;816163;338225;3;0;94,546130952;378,184523808;0; ;0;0; ;0;5297836,36743226;5;10;5;10
1275;16;1;0;1;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2966156,3255439;0;0;2181257,80796812;2;2784384,84154656;1392192,42077328;816163;338225;3;0;94,546130952;189,092261904;0; ;0;0; ;0;1392192,42077328;3;6;3;5
1275;19;1;0;1;2022;7909750,20145041;3954875,1007252;2966156,3255439;0;0;0;0;0;0;0;0;0;0;0;3460515,71313455;0;0;0;4;18291297,3408541;4572824,33521352;816163;338225;3;0;94,546130952;378,184523808;0; ;0;0; ;0;4572824,33521352;5;10;5;10
1275;21;1;0;1;2022;0;0;0;0;0;0;0;0;0;0;0;0;494359,38759065;0;889846,897663171;0;0;0;1;1384206,28525382;1384206,28525382;816163;338225;3;0;94,546130952;94,546130952;0; ;0;0; ;0;1384206,28525382;3;6;3;5
1275;24;1;0;1;2022;15325141,0153102;0;0;0;0;0;0;0;0;0;0;0;0;0;2966156,3255439;0;0;0;5;18291297,3408541;3658259,46817081;816163;338225;3;0;94,546130952;472,73065476;0; ;0;0; ;0;3658259,46817081;5;10;5;9
1275;25;1;0;1;2022;5437953,26349715;0;0;0;0;0;0;988718,775181301;0;0;0;0;0;0;1977437,5503626;0;0;0;3;8404109,58904106;2801369,86301369;816163;338225;3;0;94,546130952;283,638392856;0; ;0;0; ;0;2801369,86301369;5;9;5;9
1275;26;1;0;1;2022;15819500,4029008;7909750,20145041;0;0;0;0;0;0;0;0;0;0;0;0;5932312,6510878;0;0;2471796,93795325;4;29455580,1772763;7363895,04431906;816163;338225;3;0;94,546130952;378,184523808;0; ;0;0; ;0;7363895,04431906;5;10;5;10
1275;30;1;0;1;2022;7962375,08075712;0;0;0;0;0;0;0;0;0;0;0;0;0;3954875,1007252;0;0;0;2;11917250,1814823;5958625,09074116;816163;338225;3;0;94,546130952;189,092261904;0; ;0;0; ;0;5958625,09074116;5;10;5;10
1275;60;1;0;1;2022;6921031,4262691;48612006,4464139;0;0;0;0;0;0;0;0;0;0;0;0;3954875,1007252;0;0;2966156,3255439;5;59240733,2796129;11848146,6559226;816163;338225;3;0;94,546130952;472,73065476;0; ;0;0; ;0;11848146,6559226;5;10;5;10
1288;19;1;0;1;2022;22504784,6889952;0;0;0;0;0;0;4892344,49760766;0;0;0;0;0;0;2935406,69856459;0;0;0;5;30332535,8851675;6066507,17703349;816163;338225;3;0;248,438141026;1242,19070513;0; ;0;0; ;0;6066507,17703349;5;10;5;10
1288;52;1;0;1;2022;5311462,39707234;0;0;0;0;0;0;0;0;0;0;0;0;0;1956937,79904306;0;0;566191,662972317;2;7221217,55753437;3610608,77876719;816163;338225;3;0;248,438141026;496,876282052;0; ;0;0; ;0;3610608,77876719;5;10;5;9
1301;2;1;0;1;2022;3602090,13267812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3602090,13267812;3602090,13267812;816163;338225;3;0;75,300740741;75,300740741;0; ;0;0; ;0;3602090,13267812;5;10;5;9
1301;5;1;0;1;2022;2311302,21130221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120589,68058968;1;2301253,07125307;2301253,07125307;816163;338225;3;0;75,300740741;75,300740741;0; ;0;0; ;0;2301253,07125307;4;8;4;8
1301;13;1;0;1;2022;3014742,01474201;4019656,01965601;0;0;0;0;0;0;0;2210810,81081081;0;0;0;0;0;0;0;0;2;9245208,84520883;4622604,42260441;816163;338225;3;0;75,300740741;150,601481482;0; ;0;0; ;0;4622604,42260441;5;10;5;10
1301;28;1;0;1;2022;0;0;0;0;0;1004914,004914;0;0;0;0;0;0;0;0;1406879,6068796;0;0;0;2;2411793,61179361;1205896,8058968;816163;338225;3;0;75,300740741;150,601481482;0; ;0;0; ;0;1205896,8058968;3;5;2;4
1301;31;1;0;1;2022;4522113,02211301;2009828,00982801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6531941,03194102;6531941,03194102;816163;338225;3;0;75,300740741;75,300740741;0; ;0;0; ;0;6531941,03194102;5;10;5;10
1301;45;1;0;1;2022;13063882,063882;4321130,22113021;0;0;0;0;0;0;502457,002457001;0;0;0;0;0;0;112918;477234;0;4;18477621,2874692;4619405,32186731;816163;338225;3;0;75,300740741;301,202962964;0; ;0;0; ;0;4619405,32186731;5;10;5;10
1301;48;1;0;1;2022;4220638,82063881;0;0;0;0;0;1381756,75675675;0;0;0;0;0;542653,562653561;0;2512285,01228501;0;0;0;5;8657334,15233413;1731466,83046683;816163;338225;3;0;75,300740741;376,503703705;0; ;0;0; ;0;1731466,83046683;4;7;3;6
1301;53;1;0;1;2022;6079729,72972972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6079729,72972972;1519932,43243243;816163;338225;3;0;75,300740741;301,202962964;0; ;0;0; ;0;1519932,43243243;4;7;3;6
1301;54;1;0;1;2022;2090699,46928746;0;0;0;0;0;0;0;602948,402948402;0;0;0;0;0;502457,002457001;0;0;0;2;3196104,87469287;1598052,43734643;816163;338225;3;0;75,300740741;150,601481482;0; ;0;0; ;0;1598052,43734643;4;7;3;6
1316;2;1;0;1;2022;22532488,4216478;0;0;0;0;0;0;2554121,5653622;0;0;0;0;0;0;2554121,5653622;0;0;0;8;27640731,5523722;3455091,44404652;816163;338225;3;0;86,708562624;693,668500992;0; ;0;0; ;0;3455091,44404652;5;10;5;9
1316;8;1;0;1;2022;2145462,11490425;510824,31307244;0;0;0;0;0;0;0;0;0;0;0;0;817318,900915904;0;0;0;1;3473605,32889259;3473605,32889259;816163;338225;3;0;86,708562624;86,708562624;0; ;0;0; ;0;3473605,32889259;5;10;5;9
1316;14;1;0;1;2022;8173189,00915904;1190229,16319734;0;2554121,5653622;0;0;0;0;0;0;0;0;0;0;3064945,87843464;0;0;1634637,80183181;2;14846265,7993339;7423132,89966695;816163;338225;3;0;86,708562624;173,417125248;0; ;0;0; ;0;7423132,89966695;5;10;5;10
1316;15;1;0;1;2022;4035512,07327227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4035512,07327227;2017756,03663614;816163;338225;3;0;86,708562624;173,417125248;0; ;0;0; ;0;2017756,03663614;4;8;4;7
1316;35;1;0;1;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1416221,11000801;0;0;771218,894320889;2;1351952,8688146;675976,434407301;816163;338225;2;1;86,708562624;173,417125248;1;,171762951264269;,0295025114270115;0; ;0;675976,434407301;2;3;1;2
1316;37;1;0;1;2022;4290924,22980849;0;0;0;0;255412,15653622;0;0;0;0;0;0;0;0;0;0;0;0;2;4546336,38634471;2273168,19317236;816163;338225;3;0;86,708562624;173,417125248;0; ;0;0; ;0;2273168,19317236;4;8;4;8
1316;39;1;0;1;2022;5414737,71856786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5414737,71856786;2707368,85928393;816163;338225;3;0;86,708562624;173,417125248;0; ;0;0; ;0;2707368,85928393;5;9;4;8
1316;40;1;0;1;2022;5108243,1307244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5108243,1307244;5108243,1307244;816163;338225;3;0;86,708562624;86,708562624;0; ;0;0; ;0;5108243,1307244;5;10;5;10
1316;42;1;0;1;2022;11238134,8875937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11238134,8875937;5619067,44379684;816163;338225;3;0;86,708562624;173,417125248;0; ;0;0; ;0;5619067,44379684;5;10;5;10
1316;51;1;0;1;2022;12750147,037884;0;0;0;0;0;0;0;0;0;0;0;0;0;5108243,1307244;0;0;1707100,48347828;2;17716131,7949852;8858065,89749258;816163;338225;3;0;86,708562624;173,417125248;0; ;0;0; ;0;8858065,89749258;5;10;5;10
1316;55;1;0;1;2022;34736053,2889259;0;0;0;0;0;0;0;0;0;0;0;0;0;2043297,25228976;0;0;0;4;36779350,5412157;9194837,63530391;816163;338225;3;0;86,708562624;346,834250496;0; ;0;0; ;0;9194837,63530391;5;10;5;10
1330;3;1;0;1;2022;5032813,78178834;0;0;0;0;0;0;12078753,076292;0;0;0;0;0;0;10065627,5635767;0;0;2013125,51271533;1;27009433,9622641;27009433,9622641;816163;338225;3;0;107,307529909;107,307529909;0; ;0;0; ;0;27009433,9622641;5;10;5;10
1330;5;1;0;1;2022;5683970,34755222;0;0;0;0;0;0;3824938,47415914;0;0;0;0;0;0;1242159,24990817;0;0;3925594,7497949;3;10423935,1758033;3474645,05860109;816163;338225;3;0;107,307529909;321,922589727;0; ;0;0; ;0;3474645,05860109;5;10;5;9
1330;7;1;0;1;2022;6109711,27182515;0;0;0;0;0;0;0;0;0;0;0;0;0;5032813,78178834;0;0;5536095,15996717;3;10681183,7902829;3560394,59676096;816163;338225;3;0;107,307529909;321,922589727;0; ;0;0; ;0;3560394,59676096;5;10;5;9
1330;24;1;0;1;2022;7182067,78108984;0;0;0;0;0;0;0;0;0;0;0;0;0;1631215,18909761;0;0;0;2;8813282,97018745;4406641,48509373;816163;338225;3;0;107,307529909;214,615059818;0; ;0;0; ;0;4406641,48509373;5;10;5;10
1330;36;1;0;1;2022;2516406,89089417;0;0;0;0;0;0;0;0;0;0;0;0;0;17614848,2362592;0;0;0;1;20131255,1271533;20131255,1271533;816163;338225;3;0;107,307529909;107,307529909;0; ;0;0; ;0;20131255,1271533;5;10;5;10
1330;41;1;0;1;2022;9059064,80721901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9059064,80721901;2264766,20180475;816163;338225;3;0;107,307529909;429,230119636;0; ;0;0; ;0;2264766,20180475;4;8;4;8
1330;45;1;0;1;2022;4378547,99015585;0;0;0;0;0;469729,286300245;0;0;0;0;0;0;0;3019688,269073;0;0;309014,766201804;1;7842214,31501228;7842214,31501228;816163;338225;3;0;107,307529909;107,307529909;0; ;0;0; ;0;7842214,31501228;5;10;5;10
1345;15;1;0;1;2022;10624340,5902542;0;0;0;0;0;0;0;0;0;0;0;0;0;5221276,59574468;0;0;0;5;15845617,1859988;3169123,43719977;816163;338225;3;0;734,93859127;3674,69295635;0; ;0;0; ;0;3169123,43719977;5;9;5;9
1358;6;1;0;1;2022;31077988,318329;0;0;0;0;0;0;0;0;0;0;0;0;0;4927710,84337348;0;0;0;4;36005699,1617024;9001424,79042561;816163;338225;3;0;108,052721088;432,210884352;0; ;0;0; ;0;9001424,79042561;5;10;5;10
1358;40;1;0;1;2022;12171445,7831325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56459;238617;0;4;12466521,7831325;3116630,44578312;816163;338225;3;0;108,052721088;432,210884352;0; ;0;0; ;0;3116630,44578312;5;9;5;9
1358;41;1;0;1;2022;0;0;0;0;0;0;0;9855421,68674696;0;0;0;0;0;0;2075023,67810392;0;0;5519036,1445783;2;11470525,686136;5735262,84306801;816163;338225;3;0;108,052721088;216,105442176;0; ;0;0; ;0;5735262,84306801;5;10;5;10
1372;2;1;0;1;2022;3019688,269073;0;0;0;0;0;0;4026251,02543067;0;0;0;0;0;0;2818375,71780147;0;0;1006562,75635767;2;9780434,78260867;4890217,39130433;816163;338225;3;0;118,857993197;237,715986394;0; ;0;0; ;0;4890217,39130433;5;10;5;10
1372;21;1;0;1;2022;10568908,9417555;2013125,51271533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12582034,4544708;6291017,22723542;816163;338225;3;0;118,857993197;237,715986394;0; ;0;0; ;0;6291017,22723542;5;10;5;10
1372;23;1;0;1;2022;13085315,8326497;2013125,51271533;0;0;0;0;0;1308531,58326497;0;0;0;0;0;0;4026251,02543067;0;0;4529532,4036095;3;20055762,9204265;6685254,30680884;816163;338225;3;0;118,857993197;356,573979591;0; ;0;0; ;0;6685254,30680884;5;10;5;10
1372;24;1;0;1;2022;19124692,3707957;17614848,2362592;0;0;0;0;0;3019688,269073;0;0;0;0;0;0;6039376,538146;0;0;3522969,64725184;5;45505024,6103362;9101004,92206724;816163;338225;3;0;118,857993197;594,289965985;0; ;0;0; ;0;9101004,92206724;5;10;5;10
1372;27;1;0;1;2022;0;0;0;0;0;3019688,269073;0;0;1006562,75635767;0;0;0;0;0;0;0;0;0;3;4026251,02543067;1342083,67514356;816163;338225;3;0;118,857993197;356,573979591;0; ;0;0; ;0;1342083,67514356;3;6;3;5
1372;33;1;0;1;2022;4026251,02543067;0;0;0;0;0;0;0;0;0;0;0;0;0;1728795,8776865;0;0;7045939,29450367;4;5167885,29524187;1291971,32381047;816163;338225;3;0;118,857993197;475,431972788;0; ;0;0; ;0;1291971,32381047;3;6;3;5
1372;39;1;0;1;2022;6039376,538146;0;0;0;0;0;0;0;0;0;0;0;0;0;2013125,51271533;112918;715851;0;6;8881271,05086134;1480211,84181022;816163;338225;3;0;118,857993197;713,147959182;0; ;0;0; ;0;1480211,84181022;3;6;3;5
1372;65;1;0;1;2022;16279022,6972928;0;0;0;0;0;0;0;0;0;0;0;0;0;1037589,47947236;0;0;1169893,43369333;3;17219121,0572907;5739707,01909691;816163;338225;3;0;118,857993197;356,573979591;0; ;0;0; ;0;5739707,01909691;5;10;5;10
1386;10;1;0;1;2022;3950715,48510639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3950715,48510639;1975357,74255319;816163;338225;3;0;119,206550362;238,413100724;0; ;0;0; ;0;1975357,74255319;4;8;4;7
1386;13;1;0;1;2022;0;0;0;2506212,76595745;0;0;0;0;0;0;0;0;0;0;626553,191489362;0;0;0;2;3132765,95744681;1566382,97872341;816163;338225;3;0;119,206550362;238,413100724;0; ;0;0; ;0;1566382,97872341;4;7;3;6
1386;14;1;0;1;2022;6876263,36427661;0;0;0;0;0;0;1253106,38297872;0;0;0;0;0;0;1062855,27697471;0;0;318457,524529537;4;9165686,89718592;2291421,72429648;816163;338225;3;0;119,206550362;476,826201448;0; ;0;0; ;0;2291421,72429648;4;8;4;8
1386;25;1;0;1;2022;0;0;0;5221276,59574468;0;0;0;0;0;0;0;0;0;0;4177021,27659575;0;0;0;2;9398297,87234043;4699148,93617021;816163;338225;3;0;119,206550362;238,413100724;0; ;0;0; ;0;4699148,93617021;5;10;5;10
1386;35;1;0;1;2022;8238224,5956646;0;0;0;0;0;0;0;0;0;0;0;0;0;2610638,29787234;0;0;0;3;10848862,8935369;3616287,63117898;816163;338225;3;0;119,206550362;357,619651086;0; ;0;0; ;0;3616287,63117898;5;10;5;9
1386;36;1;0;1;2022;13993021,2765958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13993021,2765958;6996510,63829788;816163;338225;3;0;119,206550362;238,413100724;0; ;0;0; ;0;6996510,63829788;5;10;5;10
1386;40;1;0;1;2022;2527097,87234043;626553,191489362;0;0;0;0;0;0;1044255,31914894;0;0;0;0;0;2297361,70212766;0;0;2088510,63829787;3;6321225,5319149;2107075,17730497;816163;338225;3;0;119,206550362;357,619651086;0; ;0;0; ;0;2107075,17730497;4;8;4;7
1400;1;1;0;1;2022;1764057,50798722;0;0;0;0;0;0;0;0;294009,584664537;0;0;0;0;980031,948881788;0;0;0;3;3038099,04153354;1012699,68051118;816163;338225;3;0;77,797959184;233,393877552;0; ;0;0; ;0;1012699,68051118;2;4;2;3
1400;7;1;0;1;2022;3430111,82108626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56459;238617;0;2;3725187,82108626;1862593,91054313;816163;338225;3;0;77,797959184;155,595918368;0; ;0;0; ;0;1862593,91054313;4;7;4;7
1400;8;1;0;1;2022;2450079,87220447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56459;238617;0;4;2745155,87220447;686288,968051118;816163;338225;2;1;77,797959184;311,191836736;1;,159127566367113;,02532158237792;0; ;0;686288,968051118;2;3;1;2
1400;18;1;0;1;2022;2450079,87220447;1176038,33865815;0;0;0;0;0;0;0;0;0;0;0;0;784025,559105431;0;0;0;2;4410143,76996805;2205071,88498402;816163;338225;3;0;77,797959184;155,595918368;0; ;0;0; ;0;2205071,88498402;4;8;4;8
1400;22;1;0;1;2022;24304792,3322684;2940095,84664537;588019,169329073;0;0;0;0;0;0;0;0;0;0;0;1960063,89776358;0;0;980031,948881788;5;29711301,9169329;5942260,38338658;816163;338225;3;0;77,797959184;388,98979592;0; ;0;0; ;0;5942260,38338658;5;10;5;10
1400;28;1;0;1;2022;6238307,55865795;0;0;0;0;0;0;0;0;0;0;0;0;0;1960063,89776358;0;0;0;2;8198371,45642152;4099185,72821076;816163;338225;3;0;77,797959184;155,595918368;0; ;0;0; ;0;4099185,72821076;5;10;5;10
1400;42;1;0;1;2022;2744089,45686901;0;0;1470047,92332268;0;0;0;1960063,89776358;0;0;0;0;0;0;1960063,89776358;0;0;3234105,4313099;3;7864756,38977635;2621585,46325878;816163;338225;3;0;77,797959184;233,393877552;0; ;0;0; ;0;2621585,46325878;5;9;4;8
1400;43;1;0;1;2022;10780351,4376997;0;0;0;0;0;0;0;0;0;0;0;0;0;2450079,87220447;0;0;0;2;13230431,3099041;6615215,65495207;816163;338225;3;0;77,797959184;155,595918368;0; ;0;0; ;0;6615215,65495207;5;10;5;10
1400;50;1;0;1;2022;3920127,79552715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238617;0;3;4158744,79552715;1386248,26517572;816163;338225;3;0;77,797959184;233,393877552;0; ;0;0; ;0;1386248,26517572;3;6;3;5
1400;59;1;0;1;2022;4410143,76996805;0;0;0;0;0;0;0;0;0;0;0;0;0;1176038,33865815;0;0;0;3;5586182,10862619;1862060,7028754;816163;338225;3;0;77,797959184;233,393877552;0; ;0;0; ;0;1862060,7028754;4;7;4;7
