UPM;NVIVI;NHOGA;AÑO;DPTO;AREA;HOMBRES;MUJERES;TOTAL;V01;V02A;V02B;V03;V04;V05;V06;V07;V07A;V08;V09;V10;V11A;V11B;V12;V13;V14A;V14B;V15;V16;V17;V18;V19;V20;V21;V21G;V23A1;V23A2;V23B;V23C1;V23C2;V2401;V2402;V2403;V2404;V2404A;V2405;V2406;V2407;V2408;V2409;V2410;V2411;V2412;V2413;V2414;THOGAV;FEX.2022;POBREZAI;POBNOPOI
16899;14;1;2022;10;1;1;3;4;2;2;1;4;5;6;1;1;2;11;7;1;6;1;1;1;1;2;2;4; ;1200000; ; ;6; ;6;6;6; ; ;6;1;1;1;6;1;6;6;6;6;1;6;6;6;6;2;133,665924984;2;1
16899;35;1;2022;10;1;0;1;1;2;3;2;4;5;6;1;1;2;11;7;1;6;1;1;1;1;2;2;4; ;970000; ; ;6; ;1;6;1;1;1;6;6;1;1;1;1;6;6;6;6;6;1;6;6;6;1;133,665924984;3;0
16899;46;1;2022;10;1;0;1;1;2;3;2;4;5;6;1;6;2;11;7;1;6;1;1;1;1;4;2;4; ;1200000; ; ;6; ;6;6;1;1;1;1;1;1;1;1;1;6;6;1;6;6;6;6;6;6;1;133,665924984;3;0
16899;51;1;2022;10;1;0;1;1;2;1;1;4;5;6;1;1;2;11;7;1;6;1;1;1;1;2;2;4; ;1200000; ; ;6; ;1;6;1;1;6;6;6;1;1;6;1;6;6;1;6;6;1;1;6;6;1;133,665924984;3;0
16899;53;1;2022;10;1;0;1;1;2;2;1;4;5;6;1;1;2;11;7;1;6;1;1;1;1;2;2;4; ;1000000; ; ;6; ;1;1;1;1;6;6;1;1;1;6;1;6;6;1;6;1;1;6;1;6;1;133,665924984;3;0
16899;56;1;2022;10;1;1;0;1;2;2;1;4;5;6;1;1;2;11;7;1;6;1;1;1;1;2;2;4; ;2000000; ; ;6; ;1;6;1;1;1;6;6;1;1;6;1;6;6;1;6;6;6;1;6;6;1;133,665924984;3;0
16899;61;1;2022;10;1;0;1;1;2;1;1;4;5;6;1;1;2;11;7;1;6;1;1;1;1;2;2;4; ;1200000; ; ;6; ;1;1;1;1;6;1;6;1;1;1;6;6;1;1;6;6;6;1;6;6;1;133,665924984;3;0
16915;1;1;2022;10;1;2;2;4;2;4;3;4;5;6;5; ;2;11;7;1;1;1;1;2;1;2;2;4; ;2000000; ; ;6; ;1;6;1;1;6;6;1;1;1;6;1;6;1;1;6;1;1;6;1;6;2;96,811534145;3;0
16915;46;1;2022;10;1;1;0;1;1;3;2;4;5;6;5; ;2;11;7;1;6;1;1;2;1;2;2;4; ;2100000; ; ;6; ;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;6;1;96,811534145;3;0
16915;49;1;2022;10;1;1;1;2;2;3;1;4;5;6;1;1;2;11;7;1;6;1;1;1;1;2;2;4; ;2100000; ; ;6; ;6;6;1;1;6;6;1;1;1;1;1;6;1;1;6;6;1;1;1;6;2;96,811534145;3;0
16915;54;1;2022;10;1;2;3;5;1;4;3;4;5;6;5; ;2;11;7;1;6;1;1;2;1;2;2;4; ;2000000; ; ;6; ;1;1;1;1;6;6;1;1;1;6;1;6;1;1;6;1;1;1;1;6;2;96,811534145;3;0
16915;59;1;2022;10;1;0;2;2;1;3;2;4;5;6;5; ;2;11;7;1;6;1;1;2;1;2;2;4; ;2000000; ; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;6;6;3;96,811534145;3;0
16915;64;1;2022;10;1;1;3;4;2;2;2;4;5;6;1;1;2;11;7;1;6;1;1;1;1;2;2;4; ;3000000; ; ;6; ;1;1;1;1;6;1;1;1;1;1;1;1;1;1;6;6;1;1;6;6;4;96,811534145;3;0
16915;77;1;2022;10;1;1;0;1;2;3;1;4;5;6;1;1;2;11;7;1;6;1;1;1;1;2;2;6; ; ;2240000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;6;1;1;1;96,811534145;3;0
16915;83;1;2022;10;1;0;1;1;2;4;2;4;6;6;1;1;2;11;7;1;1;1;1;1;1;2;2;4; ;2790000; ; ;6; ;1;6;1;1;6;6;1;1;1;1;1;1;1;1;6;1;6;6;6;6;1;96,811534145;3;0
16915;87;1;2022;10;1;2;0;2;2;4;2;4;5;6;1;1;2;1;2;1;6;1;1;2;1;2;2;4; ;2750000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;1;1;6;1;1;6;1;6;4;96,811534145;3;0
16929;6;1;2022;10;1;3;1;4;1;3;2;4;4;3;3;1;2;3;2;1;6;1;1;3;1;2;3;1;4; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;1;6;6;6;6;6;6;6;1;2;83,093089382;2;1
16929;12;1;2022;10;1;1;1;2;1;2;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;97000;6;6;6; ; ;1;1;1;1;6;1;1;6;1;6;6;1;1;6;1;2;83,093089382;3;0
16929;13;1;2022;10;1;4;3;7;1;5;4;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;6;6;1;4;83,093089382;2;1
16929;14;1;2022;10;1;2;2;4;1;4;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;6;1;1;6;4;83,093089382;3;0
16929;18;1;2022;10;1;1;1;2;1;3;2;3;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;1;6;1;6;6;6;6;6;6;1;6;6;2;83,093089382;2;1
16929;30;1;2022;10;1;4;2;6;1;3;3;3;4;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;200000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;6;6;6;6;4;83,093089382;3;0
16929;33;1;2022;10;1;1;1;2;1;2;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;700000; ;1;150000;6;6;1;1;6;6;1;1;1;1;1;6;6;1;6;6;6;1;6;1;2;83,093089382;3;0
16929;34;1;2022;10;1;3;3;6;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;400000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;6;1;6;1;4;83,093089382;3;0
16929;35;1;2022;10;1;4;4;8;1;5;5;4;5;4;3;1;2;3;2;1;6;1;1;3;1;3;2;1;1; ;800000; ;1;500000;1;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;1;1;6;1;4;83,093089382;3;0
16929;41;1;2022;10;1;3;2;5;1;4;3;4;4;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;6;1;6;1;2;83,093089382;3;0
16929;42;1;2022;10;1;1;2;3;1;2;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;6;6;6;6;6;6;6;6;1;4;83,093089382;2;1
16929;49;1;2022;10;1;1;2;3;1;3;2;4;4;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;1;1;1;6;1;2;83,093089382;3;0
16945;9;1;2022;10;1;2;2;4;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;3;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;1;1;1;1;2;98,021678322;3;0
16945;13;1;2022;10;1;2;1;3;1;5;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;3;1;1; ;1500000; ;6; ;1;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;1;1;1;2;98,021678322;3;0
16945;21;1;2022;10;1;2;2;4;1;5;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;3;1;1; ;1000000; ;6; ;6;1;1;1;6;1;1;1;1;6;1;6;6;1;6;6;1;1;1;6;2;98,021678322;3;0
16945;24;1;2022;10;1;4;1;5;1;4;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;2000000; ;6; ;1;1;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;4;98,021678322;3;0
16945;29;1;2022;10;1;1;1;2;3;1;1;4;5;3;3;1;2;3;2;1;6;1;1;2;6;7;2;4; ;300000; ; ;6; ;6;6;1;1;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;1;2;98,021678322;3;0
16945;33;1;2022;10;1;0;4;4;1;4;3;3;4;3;3;1;2;3;2;1;6;1;1;3;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;1;6;1;6;1;6;6;1;6;4;98,021678322;2;1
16945;47;1;2022;10;1;1;1;2;1;1;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;4;4;1;1; ;400000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;1;6;6;6;1;6;1;3;98,021678322;3;0
16945;49;1;2022;10;1;3;2;5;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;350000;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;6;1;6;2;98,021678322;2;1
16945;54;1;2022;10;1;1;0;1;1;1;1;4;4;3;3;1;2;3;2;1;6;6;1;7;1;3;4;4; ;150000; ; ;6; ;6;6;6; ; ;1;6;1;6;6;1;6;6;6;6;6;6;6;6;6;1;98,021678322;3;0
16961;3;1;2022;10;1;1;2;3;1;4;3;3;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;600000; ; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;6;6;1;6;1;4;88,191950505;1;1
16961;19;1;2022;10;1;3;2;5;1;2;1;4;5;3;3;1;2;3;2;1;6;6;1;2;1;2;2;4; ;500000; ; ;6; ;6;6;6; ; ;6;1;1;1;6;6;6;6;6;6;6;6;6;6;6;2;88,191950505;1;1
16961;20;1;2022;10;1;3;1;4;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;6;1;6;1;2;88,191950505;3;0
16961;32;1;2022;10;1;1;2;3;1;3;1;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;1;1;1;6;3;88,191950505;3;0
16961;50;1;2022;10;1;1;1;2;1;4;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;3;1;1; ;1000000; ;1;230000;6;6;1;1;6;6;1;1;1;1;1;6;6;1;6;6;6;1;1;6;3;88,191950505;3;0
16961;53;1;2022;10;1;2;1;3;1;4;3;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;3;1;1; ;1000000; ;1;185000;1;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;1;1;1;2;88,191950505;3;0
16961;54;1;2022;10;1;2;2;4;1;4;3;3;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;600000; ;6; ;6;6;6; ; ;6;1;1;6;1;6;6;6;6;6;6;6;6;6;1;4;88,191950505;3;0
16961;58;1;2022;10;1;2;4;6;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;1;300000;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;1;6;1;4;88,191950505;3;0
16961;65;1;2022;10;1;3;3;6;1;4;3;4;5;3;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;6;1;1;6;6;1;6;1;6;1;1;1;2;88,191950505;3;0
16961;73;1;2022;10;1;1;2;3;1;3;2;4;5;6;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2500000; ;6; ;6;1;1;1;6;1;1;1;1;6;1;6;6;1;6;6;1;1;1;1;3;88,191950505;3;0
16961;87;1;2022;10;1;2;3;5;1;2;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;3;4; ;750000; ; ;6; ;6;6;6; ; ;6;1;1;1;6;1;6;6;6;6;6;6;1;1;1;2;88,191950505;3;0
16977;2;1;2022;10;1;4;1;5;1;4;4;4;5;3;7; ;5;7;5;1;6;1;1;3;1;4;4;1;1; ;500000; ;6; ;6;6;1;1;6;6;1;1;1;1;1;6;6;1;6;6;6;1;1;1;4;99,523926265;3;0
16977;9;1;2022;10;1;3;5;8;1;5;3;4;5;3;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;1200000; ;1;212000;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;4;99,523926265;3;0
16977;12;1;2022;10;1;2;1;3;1;4;2;4;5;4;6; ;2;11;7;1;6;1;1;2;1;2;5;1;1; ;1500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;99,523926265;3;0
16977;14;1;2022;10;1;1;2;3;1;6;4;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;3;1;1; ;1000000; ;1;350000;6;6;1;1;6;1;1;1;1;6;1;6;1;1;6;1;1;1;1;1;2;99,523926265;3;0
16977;19;1;2022;10;1;1;3;4;1;5;3;4;5;4;3;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;200000;1;6;1;1;6;1;1;1;1;1;1;6;1;1;6;1;1;1;1;6;2;99,523926265;3;0
16977;32;1;2022;10;1;1;1;2;1;6;6;4;5;1;3;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;400000;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;1;6;6;6;1;2;99,523926265;3;0
16977;34;1;2022;10;1;1;1;2;1;4;3;4;4;3;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;1;300000;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;6;6;1;6;6;3;99,523926265;2;1
16977;40;1;2022;10;1;3;3;6;1;5;3;4;4;4;6; ;2;6;2;1;6;1;1;2;1;1;3;1;1; ;1000000; ;6; ;6;6;6; ; ;6;1;1;1;6;1;6;6;6;6;6;6;6;6;6;4;99,523926265;3;0
16977;45;1;2022;10;1;3;1;4;1;4;3;4;5;4;5; ;2;5;2;1;6;1;1;2;1;2;3;1;1; ;2000000; ;6; ;1;6;1;1;6;6;1;1;1;1;1;6;1;1;6;6;1;1;6;6;2;99,523926265;3;0
16992;10;1;2022;10;1;1;1;2;2;3;1;4;5;1;4;6;1;4;1;1;6;1;1;2;1;2;2;1;1; ;3500000; ;1;99999999999;1;6;1;1;6;1;1;1;1;6;1;1;1;1;6;1;1;1;1;6;2;89,110616656;3;0
16992;11;1;2022;10;1;1;1;2;2;3;1;4;5;1;4;6;1;4;1;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;99999999999;1;1;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;2;89,110616656;3;0
16992;14;1;2022;10;1;1;2;3;1;3;2;4;5;1;4;6;2;4;2;1;6;1;1;2;1;2;3;1;1; ;2500000; ;1;550000;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;1;1;1;6;2;89,110616656;3;0
16992;24;1;2022;10;1;1;1;2;1;1;1;3;4;3;4;1;1;4;1;1;6;1;1;3;1;4;2;1;1; ;300000; ;6; ;6;6;1;6;1;1;1;1;6;1;1;6;6;9;6;6;6;6;6;6;3;89,110616656;3;0
16992;36;1;2022;10;1;3;2;5;1;5;4;3;5;3;3;6;1;3;1;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;1;6;1;1;6;2;89,110616656;3;0
16992;41;1;2022;10;1;3;2;5;1;3;2;4;4;4;4;1;2;4;2;1;6;1;1;2;1;2;2;1;1; ;1800000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;1;1;1;6;1;4;89,110616656;2;1
16992;42;1;2022;10;1;2;2;4;1;4;3;4;5;3;4;6;2;11;7;1;6;1;1;2;1;2;2;6; ; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;6;6;1;6;4;89,110616656;3;0
16992;46;1;2022;10;1;2;1;3;1;2;2;4;5;3;3;1;1;3;1;1;6;1;1;2;1;4;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;4;89,110616656;3;0
16992;50;1;2022;10;1;2;1;3;1;4;2;3;5;3;4;1;2;4;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;99999999999;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;6;6;1;2;89,110616656;3;0
16992;58;1;2022;10;1;3;2;5;1;5;4;4;5;3;4;1;2;4;2;1;6;1;1;3;1;2;2;1;1; ;400000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;6;6;1;6;6;6;1;4;89,110616656;2;1
16992;62;1;2022;10;1;0;2;2;3;1;1;4;5;3;4;6;1;4;1;1;6;1;1;2;6;2;2;4; ;300000; ; ;6; ;6;6;1;1;6;1;1;1;1;1;6;6;6;6;6;6;6;1;6;6;3;89,110616656;3;0
17007;1;1;2022;10;1;1;4;5;1;4;2;4;5;3;5; ;2;5;2;1;6;1;1;3;1;4;2;6; ; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;2;80,565763004;3;0
17007;3;1;2022;10;1;2;3;5;1;4;3;4;5;3;6; ;2;11;7;1;6;1;1;2;1;3;2;1;1; ;1500000; ;1;1000000;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;6;6;1;1;6;4;80,565763004;3;0
17007;6;1;2022;10;1;1;1;2;1;5;3;4;5;4;6; ;2;6;2;1;6;1;1;2;1;4;2;1;1; ;1500000; ;1;600000;1;6;1;1;6;1;1;1;6;1;1;6;6;1;6;1;6;6;1;6;2;80,565763004;3;0
17007;16;1;2022;10;1;2;2;4;1;5;3;4;5;1;6; ;2;6;2;1;6;1;1;2;1;2;2;6; ; ;2000000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;6;1;6;1;4;80,565763004;3;0
17007;17;1;2022;10;1;2;1;3;1;4;2;4;5;1;6; ;2;11;7;1;6;1;1;2;1;2;2;4; ;1200000; ; ;6; ;1;6;1;1;6;6;1;1;1;1;1;6;6;1;6;1;1;6;1;6;2;80,565763004;3;0
17007;35;1;2022;10;1;1;0;1;1;3;1;4;5;1;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;1200000; ;6; ;6;6;6; ; ;6;1;1;1;6;1;6;6;1;6;6;6;6;6;6;1;80,565763004;3;0
17007;49;1;2022;10;1;2;1;3;1;3;3;4;5;4;6; ;2;11;7;1;6;1;1;2;1;2;2;1;1; ;2000000; ;6; ;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;6;2;80,565763004;3;0
17007;51;1;2022;10;1;2;1;3;1;3;2;3;5;3;6; ;2;6;2;1;6;1;1;2;1;3;2;1;1; ;700000; ;1;340000;6;6;6; ; ;6;1;1;1;6;1;6;6;6;6;6;6;6;6;1;4;80,565763004;3;0
17007;56;1;2022;10;1;2;1;3;1;4;2;3;5;4;6; ;2;11;7;1;6;1;1;3;1;2;2;1;1; ;2000000; ;6; ;6;6;1;1;6;6;6;1;1;6;1;6;6;6;6;6;6;1;6;1;3;80,565763004;3;0
17007;58;1;2022;10;1;3;1;4;1;3;2;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;180000;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;6;1;1;6;2;80,565763004;3;0
17022;11;1;2022;10;1;2;1;3;1;5;3;4;5;4;3;6;2;3;2;1;6;1;1;2;1;4;2;6; ; ;800000; ;6; ;6;1;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;6;6;4;91,852481784;3;0
17022;16;1;2022;10;1;2;1;3;1;6;3;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;3000000; ;1;400000;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;6;1;1;6;2;91,852481784;3;0
17022;24;1;2022;10;1;1;2;3;1;7;4;4;5;1;4;1;2;11;7;1;1;1;1;2;1;2;2;1;1; ;6000000; ;1;1500000;1;1;1;1;6;6;1;1;1;1;1;6;1;1;6;6;6;1;1;6;2;91,852481784;3;0
17022;27;1;2022;10;1;4;3;7;1;4;3;4;5;3;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;1300000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;6;6;6;6;1;6;1;4;91,852481784;3;0
17022;32;1;2022;10;1;2;1;3;1;5;3;4;5;4;4;1;2;4;2;1;6;1;1;2;1;2;2;1;1; ;2000000; ;1;1000000;1;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;1;1;6;2;91,852481784;3;0
17022;41;1;2022;10;1;2;2;4;1;5;3;4;6;3;5; ;2;5;2;1;1;1;1;3;1;2;2;1;1; ;3000000; ;6; ;1;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;1;1;1;6;2;91,852481784;3;0
17022;48;1;2022;10;1;2;2;4;1;4;3;4;5;1;4;1;2;4;2;1;6;1;1;2;1;4;2;6; ; ;2500000; ;6; ;1;6;1;1;6;6;1;1;6;1;1;6;6;1;6;6;1;1;1;6;3;91,852481784;3;0
17022;50;1;2022;10;1;2;2;4;1;3;2;4;5;6;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;6;4;91,852481784;3;0
17022;51;1;2022;10;1;3;1;4;1;5;3;4;5;1;3;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;3500000; ;6; ;1;1;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;6;4;91,852481784;3;0
17022;59;1;2022;10;1;3;3;6;1;4;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;6; ; ;1;6;1;1;6;1;6;6;6;6;6;6;6;6;6;4;91,852481784;2;1
17022;61;1;2022;10;1;2;3;5;1;5;4;3;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;6;4;91,852481784;3;0
17038;4;1;2022;10;1;2;1;3;1;3;3;4;5;1;4;6;2;4;2;1;6;6;1;2;1;2;2;1;1; ;1200000; ;6; ;6;6;6; ; ;6;1;1;1;6;1;6;6;6;6;6;6;6;6;1;4;93,937441725;3;0
17038;5;1;2022;10;1;1;0;1;1;1;1;3;4;3;4;6;1;4;1;1;6;1;1;2;6;2;2;1;1; ;400000; ;6; ;6;6;6; ; ;1;1;6;1;6;6;6;6;6;6;6;6;6;6;6;1;93,937441725;3;0
17038;32;1;2022;10;1;1;0;1;1;1;1;3;3;3;4;1;2;4;2;1;6;1;1;2;1;7;2;6; ; ;800000; ;6; ;6;6;1;6;1;6;1;6;6;1;6;6;6;6;6;6;6;6;6;1;1;93,937441725;3;0
17038;41;1;2022;10;1;1;0;1;2;2;1;4;5;4;4;6;2;4;2;1;6;1;1;2;1;4;2;4; ;1500000; ; ;6; ;1;6;1;1;6;6;1;1;1;1;1;6;6;1;6;6;1;6;6;6;1;93,937441725;3;0
17038;43;1;2022;10;1;3;2;5;1;4;4;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;400000;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;2;93,937441725;3;0
17053;11;1;2022;10;1;0;1;1;1;4;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;1;1;6;6;1;146,242020077;3;0
17053;22;1;2022;10;1;5;3;8;1;6;5;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;300000;1;1;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;2;146,242020077;3;0
17053;36;1;2022;10;1;2;0;2;1;2;2;3;2;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2500000; ;6; ;6;6;1;6;1;6;6;1;1;6;6;6;6;6;6;6;6;6;1;6;4;146,242020077;3;0
17053;39;1;2022;10;1;2;3;5;1;3;2;4;5;6;5; ;2;11;7;1;6;1;1;2;1;4;2;4; ;650000; ; ;6; ;1;6;1;1;6;6;1;1;1;1;1;6;6;1;6;6;6;1;6;1;2;146,242020077;3;0
17053;45;1;2022;10;1;0;1;1;1;3;2;4;5;6;5; ;2;5;2;1;6;1;1;2;1;2;2;4; ;700000; ; ;6; ;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;6;6;1;6;1;146,242020077;3;0
17053;50;1;2022;10;1;1;1;2;1;3;1;4;5;6;3;1;2;11;7;1;6;1;1;2;1;2;2;4; ;600000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;1;6;1;3;146,242020077;3;0
17053;65;1;2022;10;1;2;2;4;1;3;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;1;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;1;1;6;3;146,242020077;3;0
17053;70;1;2022;10;1;1;4;5;1;4;2;4;6;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;1;6;1;1;6;6;1;1;1;1;1;6;1;1;6;1;1;1;1;6;4;146,242020077;3;0
17068;3;1;2022;10;1;1;3;4;1;4;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;700000; ;6; ;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;1;1;1;6;4;92,140377622;3;0
17068;4;1;2022;10;1;2;4;6;1;5;4;4;5;6;3;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;1;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;1;1;1;6;2;92,140377622;3;0
17068;8;1;2022;10;1;1;2;3;1;4;3;3;5;4;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;1;700000;1;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;6;6;1;6;4;92,140377622;3;0
17068;15;1;2022;10;1;1;3;4;1;3;2;3;2;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;6; ;800000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;1;6;1;1;1;4;92,140377622;3;0
17068;16;1;2022;10;1;1;2;3;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;1;1;6;6;6;6;6;6;6;6;6;6;1;3;92,140377622;2;1
17068;33;1;2022;10;1;2;2;4;1;2;1;3;5;3;3;1;2;3;2;1;6;6;1;3;1;2;2;6; ; ;600000; ;6; ;6;6;6; ; ;6;1;1;1;6;6;6;6;6;6;6;6;6;6;1;4;92,140377622;2;1
17068;36;1;2022;10;1;3;4;7;1;2;2;3;2;3;3;1;1;3;1;1;6;1;1;7;6;4;1;1;1; ;300000; ;6; ;6;6;6; ; ;6;1;6;6;1;1;6;6;6;6;6;6;6;6;6;2;92,140377622;2;1
