UPM;NVIVI;NHOGA;AÑO;DPTO;AREA;HOMBRES;MUJERES;TOTAL;V01;V02A;V02B;V03;V04;V05;V06;V07;V07A;V08;V09;V10;V11A;V11B;V12;V13;V14A;V14B;V15;V16;V17;V18;V19;V20;V21;V21G;V23A1;V23A2;V23B;V23C1;V23C2;V2401;V2402;V2403;V2404;V2404A;V2405;V2406;V2407;V2408;V2409;V2410;V2411;V2412;V2413;V2414;THOGAV;FEX.2022;POBREZAI;POBNOPOI
5107;25;1;2024;2;6;2;0;2;1;1;1;3;1;4;2;1;2;2;2;1;6;1;1;2;6;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;6;6;6;1;6;6;6;6;6;6;6;6;1;4;109,008561295;3;0
5107;26;1;2024;2;6;2;1;3;1;2;2;4;4;1;2;1;2;2;2;1;6;1;1;7;1;1;1;1;1; ;250000; ;1;220000;6;6;6; ; ;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;2;97,531624651;1;1
5107;38;1;2024;2;6;2;3;5;1;4;2;4;3;4;5; ;2;5;2;1;6;1;1;2;1;4;1;6; ; ;1000000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;1;6;1;1;1;1;1;4;112,455611715;3;0
5107;39;1;2024;2;6;1;0;1;1;2;1;4;4;4;3;1;1;3;1;1;6;1;1;7;6;7;4;1;1; ;150000; ;6; ;6;6;1;6;1;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;1;77,367271687;3;0
5107;40;1;2024;2;6;2;1;3;1;2;2;4;4;4;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;6;6;6;6;6;6;1;2;90,774060125;3;0
5129;1;1;2024;2;6;1;2;3;1;6;4;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;1500000; ;1;180000;1;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;2;77,787364537;3;0
5129;2;1;2024;2;6;1;2;3;1;3;2;3;4;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;500000; ;6; ;1;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;2;83,446221103;3;0
5129;17;1;2024;2;6;3;1;4;1;3;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;6;6;6;6;1;2;80,017561114;3;0
5129;23;1;2024;2;6;3;1;4;1;3;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;1;6;6;6;1;6;1;4;86,159789534;3;0
5129;24;1;2024;2;6;2;3;5;1;4;2;4;5;1;5; ;2;5;2;1;6;1;1;2;1;2;1;6; ; ;500000; ;6; ;6;6;6; ; ;6;1;1;6;1;1;6;6;1;6;1;6;1;6;1;2;86,190770647;3;0
5129;25;1;2024;2;6;1;1;2;1;3;2;4;4;4;2;1;2;2;2;1;6;1;1;2;1;1;1;1;1; ;800000; ;6; ;6;6;6; ; ;6;6;1;6;6;1;6;6;1;6;6;6;6;1;6;2;81,283345133;3;0
5129;29;1;2024;2;6;3;2;5;1;3;3;3;5;1;2;1;2;2;2;1;6;1;1;2;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;1;1;1;1;6;6;1;6;6;6;6;6;1;4;94,283628861;3;0
5129;30;1;2024;2;6;3;1;4;1;3;2;3;4;3;3;1;2;3;2;1;6;1;1;6;1;1;1;1;7; ;200000; ;6; ;6;6;6; ; ;6;1;1;6;6;1;6;6;6;6;6;6;6;6;1;2;89,098314289;3;0
5129;37;1;2024;2;6;1;2;3;1;5;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;3;101,487765951;3;0
5129;42;1;2024;2;6;1;1;2;1;3;2;4;4;4;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;1;6;1;6;6;6;1;2;87,405218991;3;0
5150;15;1;2024;2;6;1;2;3;1;3;3;4;4;4;3;1;2;3;2;1;6;1;1;2;1;2;4;1;2; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;6;1;6;1;2;236,723790524;1;1
5150;30;1;2024;2;6;1;2;3;1;4;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;1;6;1;1;1;6;1;2;188,312863919;3;0
5150;36;1;2024;2;6;0;1;1;1;4;3;5;5;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;600000; ;6; ;6;6;1;6;1;1;1;1;1;1;6;6;6;1;6;1;6;1;6;6;1;210,221484373;3;0
5150;54;1;2024;2;6;2;3;5;1;4;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;1000000; ;6; ;6;6;6; ; ;1;6;6;6;1;1;6;6;1;6;6;6;1;6;1;2;220,956975648;3;0
5150;55;1;2024;2;6;1;2;3;1;2;2;4;4;4;3;1;1;3;1;1;6;1;1;3;6;4;1;1;2; ;300000; ;6; ;6;6;6; ; ;6;1;6;6;1;6;6;6;6;6;1;6;6;6;1;2;208,085778125;3;0
5150;59;1;2024;2;6;2;1;3;1;2;1;4;4;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;1;6;1;2;195,422403309;3;0
5150;69;1;2024;2;6;3;1;4;1;4;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;350000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;2;228,273738574;3;0
5150;71;1;2024;2;6;1;1;2;1;1;1;3;1;4;3;1;2;3;2;1;6;1;1;7;1;1;1;1;1; ;200000; ;6; ;6;6;1;6;1;1;6;1;6;6;1;6;6;6;6;6;6;6;6;1;2;174,215243345;3;0
5150;75;1;2024;2;6;2;1;3;1;2;1;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;4;1;1; ;450000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;1;6;1;6;1;6;1;2;225,37759129;3;0
5150;86;1;2024;2;6;2;2;4;1;5;4;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;350000; ;6; ;1;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;1;6;2;222,367503539;3;0
5150;108;1;2024;2;6;2;2;4;1;2;2;4;4;4;3;1;2;3;2;1;6;1;1;2;1;2;1;4; ;250000; ; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;6;1;6;1;2;256,56419038;3;0
5171;4;1;2024;2;6;1;2;3;1;3;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;7; ;800000; ;6; ;6;6;6; ; ;1;6;1;6;1;1;6;6;1;6;6;6;1;1;6;2;97,308654496;3;0
5171;8;1;2024;2;6;2;1;3;1;2;2;3;1;4;3;1;1;3;1;1;6;1;1;3;6;1;1;1;1; ;250000; ;6; ;6;6;6; ; ;6;6;1;6;6;1;6;6;6;6;6;6;6;6;1;2;87,432103162;3;0
5171;14;1;2024;2;6;2;2;4;1;2;2;3;4;4;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;6;1;6;6;6;6;6;6;1;6;1;4;85,437730002;2;1
5171;19;1;2024;2;6;1;0;1;1;3;2;4;4;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;600000; ;6; ;6;6;1;6;1;6;6;1;6;1;6;6;6;1;6;6;6;1;1;6;1;64,505863147;3;0
5171;25;1;2024;2;6;2;1;3;1;5;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;6;1;4;89,895283377;2;1
5171;26;1;2024;2;6;1;1;2;1;4;2;3;4;1;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;1;200000;1;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;3;83,157032216;3;0
5171;29;1;2024;2;6;1;1;2;1;5;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;800000; ;6; ;6;6;6; ; ;6;1;1;6;1;1;6;6;6;6;6;6;6;1;6;2;80,039004484;3;0
5171;33;1;2024;2;6;0;3;3;1;2;1;3;4;4;3;1;2;3;2;1;6;1;1;7;1;4;1;1;1; ;400000; ;6; ;6;6;6; ; ;6;6;1;6;1;6;6;6;6;6;6;6;6;6;6;3;82,386037655;2;1
5171;39;1;2024;2;6;2;2;4;1;3;2;3;1;3;7; ;4;6;4;1;6;1;1;7;6;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;6;1;6;6;6;6;6;6;6;6;6;6;6;1;3;66,03913835;3;0
5171;42;1;2024;2;6;2;2;4;1;3;2;3;4;2;3;1;2;3;2;1;6;1;1;6;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;6;6;6;6;6;6;6;6;1;2;96,188399684;2;1
5171;47;1;2024;2;6;1;2;3;1;1;1;3;4;4;3;1;5;3;5;1;6;1;1;2;1;1;4;1;1; ;200000; ;6; ;6;6;6; ; ;1;6;1;1;6;1;6;6;6;6;6;6;6;6;6;3;90,667433246;1;1
5171;57;1;2024;2;6;4;0;4;1;2;2;3;4;4;3;1;1;3;1;1;6;1;1;6;1;1;1;1;1; ;700000; ;6; ;6;6;6; ; ;1;6;1;6;6;1;6;6;6;6;6;6;6;6;6;3;71,350697978;3;0
5189;5;1;2024;3;1;2;0;2;1;4;3;4;4;4;1;1;2;1;2;1;6;1;1;3;1;4;4;6; ; ;600000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;6;6;6;1;1;6;1;4;79,39802436;3;0
5189;6;1;2024;3;1;0;1;1;1;4;2;4;5;1;1;6;2;1;2;1;6;1;1;2;1;2;2;6; ; ;800000; ;1;120000;6;6;1;1;1;1;1;1;1;6;1;6;6;1;6;6;6;1;6;1;1;57,795251671;3;0
5189;10;1;2024;3;1;2;1;3;1;2;1;4;5;1;1;1;2;11;7;1;6;1;1;3;1;4;2;6; ; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;6;1;2;64,394591746;3;0
5189;24;1;2024;3;1;0;1;1;1;2;1;4;5;1;1;1;2;1;2;1;6;1;1;2;1;4;2;1;1; ;600000; ;6; ;6;6;1;1;1;6;6;1;1;1;6;6;6;1;6;6;6;1;6;6;1;65,027940039;3;0
5189;29;1;2024;3;1;1;3;4;1;5;2;4;5;1;2;6;2;2;2;1;6;1;1;2;1;3;2;1;3; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;1;6;1;6;6;6;6;6;1;2;69,419100441;3;0
5189;30;1;2024;3;1;0;2;2;1;4;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;1500000; ;1;120000;6;6;1;1;6;6;1;1;6;1;1;6;6;1;6;1;1;1;6;6;3;72,676684741;3;0
5189;33;1;2024;3;1;3;2;5;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;4;2;3;3; ;99999999999;99999999999;6; ;6;6;1;1;6;1;6;1;6;1;1;6;6;6;6;6;6;1;6;6;2;72,443391447;2;1
5189;39;1;2024;3;1;2;3;5;1;5;4;4;5;1;1;1;2;11;7;1;6;1;1;3;1;4;2;1;1; ;1500000; ;1;99999999999;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;4;61,38649231;3;0
5189;41;1;2024;3;1;4;2;6;1;4;3;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;1;120000;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;6;6;2;62,261817417;3;0
5189;50;1;2024;3;1;1;1;2;1;4;3;4;5;4;1;1;2;1;2;1;6;1;1;2;1;4;5;1;1; ;1000000; ;1;1000000;6;6;6; ; ;6;6;1;6;1;6;6;6;6;6;6;1;6;6;1;3;72,166125175;3;0
5189;56;1;2024;3;1;1;1;2;1;3;2;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;4; ;500000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;1;1;1;6;1;4;63,10120976;3;0
5202;2;1;2024;3;1;2;1;3;1;4;3;4;5;1;1;1;2;1;2;1;1;1;1;2;1;2;2;1;1; ;800000; ;1;485000;6;6;1;1;6;1;1;1;1;1;1;6;1;1;6;1;6;1;1;6;2;116,294012219;3;0
5202;15;1;2024;3;1;2;1;3;1;6;4;4;5;1;1;1;2;11;7;1;6;1;1;2;1;4;2;1;1; ;1500000; ;1;480000;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;4;75,880498942;3;0
5202;26;1;2024;3;1;1;1;2;1;4;2;4;5;1;1;1;2;1;2;1;6;1;1;3;1;2;2;1;1; ;900000; ;1;450000;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;1;6;1;6;3;118,977249981;3;0
5202;28;1;2024;3;1;1;0;1;1;3;2;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;6;6;6;6;6;1;1;87,16931559;3;0
5202;36;1;2024;3;1;0;3;3;1;5;3;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;1; ;1200000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;1;1;6;6;1;1;1;1;4;103,961435107;3;0
5202;41;1;2024;3;1;0;1;1;1;3;2;4;5;1;1;1;2;11;7;1;6;1;1;2;1;2;2;1;3; ;1000000; ;1;900000;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;6;1;1;74,142365019;3;0
5202;46;1;2024;3;1;1;1;2;1;4;3;4;5;1;1;1;2;1;2;1;6;1;1;3;1;2;1;1;1; ;700000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;2;98,452435009;3;0
5202;56;1;2024;3;1;1;1;2;1;3;2;4;5;1;1;1;2;1;2;1;6;1;1;3;1;3;2;1;1; ;99999999999;99999999999;6; ;6;6;6; ; ;1;6;1;1;6;1;6;6;1;6;6;6;6;6;6;3;109,637943114;3;0
5202;63;1;2024;3;1;1;4;5;1;2;1;4;4;1;1;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;900000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;6;1;2;98,875526233;3;0
5202;76;1;2024;3;1;0;1;1;1;3;2;4;4;1;1;1;2;1;2;1;6;1;1;3;1;3;2;1;1; ;700000; ;6; ;6;6;1;6;1;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;1;100,874247557;3;0
5202;79;1;2024;3;1;2;3;5;1;4;2;4;5;1;1;1;2;11;7;1;6;1;1;3;1;2;2;1;2; ;500000; ;1;99999999999;6;6;1;1;6;1;1;1;1;6;1;6;1;1;6;1;1;1;1;1;2;108,816679038;3;0
5202;82;1;2024;3;1;1;1;2;1;4;2;4;5;4;1;1;2;1;2;1;6;1;1;2;1;3;1;1;1; ;800000; ;6; ;6;6;6; ; ;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;2;72,43745579;3;0
5215;17;1;2024;3;1;3;1;4;1;3;2;4;4;1;4;1;2;4;2;1;6;1;1;2;1;4;2;1;1; ;500000; ;1;400000;6;6;1;1;6;6;1;1;1;1;1;6;6;6;6;6;6;1;6;1;4;102,133818647;3;0
5215;27;1;2024;3;1;4;2;6;1;5;3;4;5;1;4;1;2;4;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;2;93,502909501;3;0
5215;58;1;2024;3;1;1;1;2;1;3;1;4;5;1;1;6;2;1;2;1;6;1;1;2;1;2;9;1;1; ;99999999999;200000000;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;6;1;6;2;90,020869876;3;0
5215;59;1;2024;3;1;3;3;6;1;4;3;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;6;4;111,145797929;2;1
5215;62;1;2024;3;1;3;1;4;1;4;2;4;6;1;1;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;2500000; ;1;800000;1;1;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;2;98,675906406;3;0
5215;63;1;2024;3;1;2;0;2;1;5;2;4;5;1;1;6;2;1;2;1;6;1;1;1;1;2;2;1;1; ;2500000; ;1;500000;1;6;1;1;6;1;1;1;1;1;6;6;6;1;6;1;1;1;1;1;3;91,079271237;3;0
5215;79;1;2024;3;1;2;2;4;1;4;3;4;5;1;4;1;2;4;2;1;6;1;1;2;1;2;2;6; ; ;800000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;6;6;1;6;1;6;1;2;99,015222775;3;0
5215;81;1;2024;3;1;2;1;3;1;4;2;4;4;1;1;1;2;1;2;1;6;1;1;3;1;4;2;1;7; ;800000; ;6; ;6;6;1;1;6;1;1;1;6;1;1;6;6;6;6;1;6;1;6;1;2;95,173667401;3;0
5215;106;1;2024;3;1;1;0;1;2;2;1;4;6;6;4;1;2;11;7;1;6;1;1;2;1;4;2;4; ;1200000; ; ;6; ;1;6;1;1;6;6;1;1;6;1;6;6;1;1;6;1;6;6;1;6;1;103,777619358;3;0
5215;117;1;2024;3;1;1;0;1;1;5;3;4;6;1;4;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;2500000; ;1;480000;1;6;1;1;6;1;1;1;1;1;1;6;1;1;6;6;1;1;1;6;1;95,607261119;3;0
5227;4;1;2024;3;1;1;3;4;1;4;3;4;4;1;1;1;2;1;2;1;6;1;1;2;1;4;2;1;1; ;1000000; ;6; ;6;1;1;1;6;6;1;1;6;1;1;6;6;6;6;6;6;6;1;6;3;105,334620626;2;1
5227;11;1;2024;3;1;1;1;2;1;3;2;4;5;1;1;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;400000;1;6;1;1;6;1;1;1;1;1;1;6;1;1;6;1;1;1;1;6;2;80,018551001;3;0
5227;21;1;2024;3;1;2;2;4;1;6;3;4;6;4;1;6;2;11;7;1;6;1;1;2;1;4;2;1;1; ;2000000; ;1;1000000;1;1;1;1;6;1;1;1;1;1;1;6;1;1;6;6;1;1;1;1;2;93,441499537;3;0
5227;24;1;2024;3;1;1;1;2;1;5;2;4;5;1;1;6;2;11;7;1;6;1;1;2;1;4;2;4; ;1200000; ; ;6; ;1;1;1;1;6;1;1;1;6;1;1;6;6;1;6;1;1;1;1;1;2;101,225656852;3;0
5227;42;1;2024;3;1;1;1;2;1;2;1;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;4; ;1000000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;6;1;6;2;59,03280263;3;0
5227;43;1;2024;3;1;3;3;6;1;5;3;4;5;1;1;1;2;1;2;1;6;1;1;2;1;4;2;1;1; ;1200000; ;6; ;1;6;1;1;6;1;1;1;6;1;1;6;6;1;6;1;1;1;6;1;2;101,730869483;3;0
5227;45;1;2024;3;1;3;3;6;1;4;2;4;4;1;6; ;2;6;2;1;6;1;1;3;1;4;2;1;1; ;1200000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;4;97,039253806;3;0
5227;47;1;2024;3;1;3;1;4;1;3;2;4;5;6;1;1;2;1;2;1;6;1;1;2;1;2;2;6; ; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;1;1;1;6;3;100,212477144;3;0
5227;56;1;2024;3;1;2;5;7;1;6;4;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;99999999999;1;6;1;1;6;1;1;1;1;6;1;6;1;1;6;1;6;1;6;6;4;95,049744443;3;0
5227;60;1;2024;3;1;2;2;4;1;4;3;4;5;1;1;6;2;1;2;1;6;1;1;3;1;4;2;1;1; ;1500000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;6;1;2;91,941087972;3;0
5239;2;1;2024;3;1;3;1;4;1;4;2;4;5;1;1;1;2;11;7;1;6;1;1;2;1;2;2;6; ; ;1200000; ;6; ;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;6;2;97,286104907;3;0
5239;9;1;2024;3;1;2;1;3;1;4;1;4;5;1;1;1;2;11;7;1;6;1;1;2;1;4;2;1;1; ;2500000; ;1;1700000;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;2;86,282857008;3;0
5239;13;1;2024;3;1;1;0;1;1;2;1;4;5;1;1;1;2;11;7;1;6;1;1;2;6;7;2;3;3; ;1600000; ;1;1100000;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;1;76,09617895;3;0
5239;14;1;2024;3;1;1;2;3;1;3;2;4;5;4;1;1;2;1;2;1;6;1;1;2;1;4;2;1;1; ;99999999999;99999999999;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;6;6;4;91,493369051;3;0
5239;47;1;2024;3;1;2;2;4;1;5;4;4;5;6;1;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;5000000; ;1;350000;1;6;1;1;6;1;1;1;1;1;1;6;1;1;6;1;1;1;1;6;4;88,030688023;3;0
5239;52;1;2024;3;1;3;1;4;1;5;3;4;5;1;1;1;2;11;7;1;6;6;1;2;1;4;2;1;1; ;2000000; ;1;2000000;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;2;97,830044852;3;0
5239;64;1;2024;3;1;0;2;2;2;2;1;4;6;6;1;1;2;11;7;1;6;1;1;2;1;4;2;4; ;1200000; ; ;6; ;6;1;1;1;6;6;1;1;6;1;1;6;6;1;6;1;1;1;6;6;4;71,702694794;3;0
5239;65;1;2024;3;1;0;2;2;2;3;2;5;6;6;1;1;2;1;2;1;6;1;1;2;1;4;2;4; ;1800000; ; ;6; ;6;6;6; ; ;6;6;1;6;1;1;6;6;1;6;6;1;1;6;6;5;139,415892757;3;0
5252;2;1;2024;3;1;1;1;2;1;4;2;4;5;1;1;1;2;1;2;1;6;1;1;1;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;6;2;78,674634492;3;0
5252;4;1;2024;3;1;3;3;6;1;6;4;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;1;6;1;1;6;1;6;1;1;6;1;6;6;1;6;6;6;6;6;6;4;88,679140725;3;0
5252;9;1;2024;3;1;1;2;3;1;3;2;4;5;1;1;1;2;1;2;1;6;1;1;2;1;4;2;4; ;800000; ; ;6; ;6;6;1;1;6;1;1;1;6;1;1;6;6;6;6;6;6;6;6;6;3;100,981465145;3;0
5252;24;1;2024;3;1;1;1;2;1;3;2;4;5;1;1;1;2;1;2;1;1;6;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;6;6;6;6;2;65,24613789;3;0
5252;28;1;2024;3;1;1;2;3;1;5;3;4;5;1;1;1;2;11;7;1;6;1;1;2;1;4;2;1;1; ;5000000; ;1;1712000;1;1;1;1;6;1;1;1;6;1;1;6;1;1;6;6;1;1;1;6;3;66,728843798;3;0
5252;31;1;2024;3;1;0;1;1;1;3;2;4;4;1;1;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1300000; ;1;500000;6;6;6; ; ;1;1;6;1;6;1;6;6;1;6;1;1;1;6;6;1;68,042124521;3;0
5252;54;1;2024;3;1;0;1;1;1;1;1;4;5;1;1;6;2;1;2;1;6;1;1;2;1;7;2;6; ; ;500000; ;6; ;6;6;1;1;1;1;1;1;6;6;1;6;6;1;6;1;6;6;6;6;1;48,500579299;3;0
5252;62;1;2024;3;1;3;5;8;1;7;5;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;300000;6;6;1;1;6;6;1;1;1;1;1;6;6;1;6;1;1;1;6;6;4;70,192067927;3;0
5252;64;1;2024;3;1;0;1;1;1;5;3;4;5;1;1;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;1;1;1;1;1;1;1;6;6;1;6;1;1;6;6;6;1;74,964005392;3;0
5264;13;1;2024;3;1;1;3;4;1;4;2;4;5;1;1;1;2;1;2;1;6;1;1;2;1;4;2;1;1; ;1500000; ;6; ;1;1;1;1;6;1;1;1;1;1;1;6;1;1;6;1;1;1;1;6;4;93,445760711;3;0
5264;19;1;2024;3;1;1;3;4;1;3;2;4;6;1;1;6;2;1;2;1;6;1;1;2;1;2;2;1;1; ;2000000; ;1;99999999999;1;6;1;1;6;1;1;1;1;1;1;6;1;1;6;1;1;1;1;6;2;83,740729284;3;0
5264;32;1;2024;3;1;2;2;4;1;3;2;4;5;1;1;6;2;1;2;1;6;1;1;2;1;2;2;1;1; ;1200000; ;1;800000;1;6;1;1;6;6;1;1;1;6;1;6;1;1;6;6;6;1;6;1;4;102,39216055;3;0
5264;35;1;2024;3;1;0;5;5;1;4;2;4;5;1;2;6;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;700000;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;6;6;3;108,279804902;1;1
5264;42;1;2024;3;1;3;1;4;1;5;3;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;4;89,850672179;3;0
5264;51;1;2024;3;1;2;0;2;1;5;3;4;5;1;2;1;2;11;7;1;6;1;1;2;1;2;2;6; ; ;2000000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;1;1;6;1;1;1;1;1;4;96,200205881;3;0
5264;59;1;2024;3;1;3;2;5;1;5;4;4;5;1;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;1800000; ;1;350000;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;2;97,604234139;3;0
5264;68;1;2024;3;1;2;1;3;1;6;4;4;4;1;1;6;2;11;7;1;6;1;1;2;1;2;2;1;2; ;1200000; ;1;800000;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;1;1;1;6;2;72,394219328;3;0
5264;72;1;2024;3;1;1;2;3;1;6;4;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1700000; ;6; ;1;1;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;2;94,703301054;3;0
5264;74;1;2024;3;1;1;3;4;1;4;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1800000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;6;6;2;87,390203061;3;0
5276;2;1;2024;3;1;1;1;2;1;4;2;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;600000;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;6;1;1;1;6;2;77,419717641;3;0
